date,PRCP,station,SNOW,SNWD,TMAX,TMIN,WT16,WT03,TSUN,PGTM,WT08,AWND,FMTM,WT01,WDF2,WSF2,WT13,TAVG,WDF5,WSF5,WT05,WT07
1994-12-16T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,82.0,71.0,1.0,,568.0,1031.0,,13.2,2053.0,,,,,,,,,
1994-12-17T00:00:00,0.02,GHCND:USW00022521,0.0,0.0,83.0,70.0,1.0,,623.0,1155.0,,11.4,1254.0,,,,,,,,,
1994-12-18T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,84.0,70.0,1.0,,563.0,1145.0,,8.7,1252.0,,,,,,,,,
1994-12-19T00:00:00,0.02,GHCND:USW00022521,0.0,0.0,81.0,68.0,1.0,,529.0,1401.0,,10.3,2053.0,,,,,,,,,
1994-12-20T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,84.0,69.0,,,620.0,1114.0,,10.5,1352.0,,,,,,,,,
1994-12-21T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,86.0,66.0,,,571.0,1831.0,,6.0,1855.0,,,,,,,,,
1994-12-22T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,85.0,62.0,,,626.0,1526.0,,6.9,1755.0,,,,,,,,,
1994-12-23T00:00:00,0.05,GHCND:USW00022521,0.0,0.0,82.0,69.0,1.0,,561.0,1251.0,,9.2,1253.0,,,,,,,,,
1994-12-24T00:00:00,0.07,GHCND:USW00022521,0.0,0.0,83.0,64.0,1.0,,553.0,1728.0,,7.8,1505.0,,,,,,,,,
1994-12-25T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,85.0,68.0,,,583.0,1206.0,,6.7,1155.0,,,,,,,,,
1994-12-26T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,84.0,65.0,,,586.0,1452.0,,11.4,1455.0,,,,,,,,,
1994-12-27T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,83.0,71.0,,,615.0,1401.0,,10.1,1655.0,,,,,,,,,
1994-12-28T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,83.0,67.0,1.0,,551.0,2308.0,,8.9,2315.0,,,,,,,,,
1994-12-29T00:00:00,0.01,GHCND:USW00022521,0.0,0.0,82.0,71.0,1.0,,487.0,1314.0,,12.8,1155.0,,,,,,,,,
1994-12-30T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,82.0,64.0,,,624.0,1154.0,,9.8,1353.0,,,,,,,,,
1995-10-01T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,91.0,79.0,,,617.0,1118.0,,13.2,1450.0,,,,,,,,,
1995-10-02T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,91.0,79.0,,,674.0,1043.0,,14.1,1451.0,,,,,,,,,
1995-10-03T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,91.0,78.0,,,669.0,1519.0,,13.4,1653.0,,,,,,,,,
1995-10-04T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,92.0,76.0,,,668.0,45.0,,12.3,1555.0,,,,,,,,,
1995-10-05T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,91.0,76.0,,,662.0,1454.0,,13.0,1252.0,,,,,,,,,
1995-10-06T00:00:00,0.02,GHCND:USW00022521,0.0,0.0,89.0,77.0,1.0,,631.0,1307.0,,12.5,1234.0,,,,,,,,,
1995-10-07T00:00:00,0.25,GHCND:USW00022521,0.0,0.0,89.0,74.0,1.0,,604.0,922.0,,13.0,1555.0,,,,,,,,,
1995-10-08T00:00:00,0.03,GHCND:USW00022521,0.0,0.0,89.0,74.0,1.0,,671.0,1334.0,,13.6,1455.0,,,,,,,,,
1995-10-09T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,90.0,77.0,1.0,,659.0,1315.0,,15.0,1550.0,,,,,,,,,
1995-10-10T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,89.0,77.0,1.0,,595.0,1606.0,,15.2,1453.0,,,,,,,,,
1995-10-11T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,91.0,76.0,1.0,,652.0,1230.0,,12.1,1550.0,,,,,,,,,
1995-10-12T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,90.0,76.0,,,608.0,1543.0,,10.7,1353.0,,,,,,,,,
1995-10-13T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,91.0,75.0,1.0,,663.0,1557.0,,11.0,1554.0,,,,,,,,,
1995-10-14T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,90.0,76.0,,,677.0,1421.0,,11.6,1354.0,,,,,,,,,
1995-10-15T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,92.0,76.0,,,651.0,1520.0,,11.4,1351.0,,,,,,,,,
1995-10-16T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,92.0,77.0,,,658.0,1626.0,,12.1,1554.0,,,,,,,,,
1995-10-17T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,91.0,76.0,,,671.0,1539.0,,10.3,1055.0,,,,,,,,,
1995-10-18T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,90.0,76.0,,,662.0,1350.0,,11.6,1255.0,,,,,,,,,
1995-10-19T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,89.0,77.0,1.0,,670.0,1330.0,,13.6,1450.0,,,,,,,,,
1995-10-20T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,90.0,76.0,,,632.0,1542.0,,13.4,1551.0,,,,,,,,,
1995-10-21T00:00:00,0.01,GHCND:USW00022521,0.0,0.0,90.0,76.0,1.0,,653.0,1827.0,,15.2,1650.0,,,,,,,,,
1995-10-22T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,89.0,77.0,,,638.0,1143.0,,15.0,1355.0,,,,,,,,,
1995-10-23T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,89.0,78.0,1.0,,649.0,1023.0,,16.1,1055.0,,,,,,,,,
1995-10-24T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,90.0,75.0,1.0,,624.0,1602.0,,14.3,1451.0,,,,,,,,,
1995-10-25T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,89.0,76.0,1.0,,638.0,1503.0,,12.3,1455.0,,,,,,,,,
1995-10-26T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,90.0,75.0,1.0,,565.0,1422.0,,11.0,1754.0,,,,,,,,,
1995-10-27T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,89.0,71.0,,,453.0,1502.0,,6.5,1555.0,,,,,,,,,
1995-10-28T00:00:00,0.02,GHCND:USW00022521,0.0,0.0,89.0,69.0,1.0,,534.0,1600.0,,6.7,1617.0,,,,,,,,,
1995-10-29T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,85.0,73.0,,,643.0,1151.0,,13.0,1650.0,,,,,,,,,
1995-10-30T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,87.0,74.0,,,618.0,1203.0,,11.0,1251.0,,,,,,,,,
1995-10-31T00:00:00,0.03,GHCND:USW00022521,0.0,0.0,85.0,72.0,1.0,,614.0,1641.0,,8.9,1554.0,,,,,,,,,
1995-11-01T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,91.0,71.0,,,656.0,1242.0,,8.5,1452.0,,,,,,,,,
1995-11-02T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,88.0,72.0,,,626.0,1325.0,,6.5,1354.0,,,,,,,,,
1995-11-03T00:00:00,0.57,GHCND:USW00022521,0.0,0.0,88.0,73.0,1.0,1.0,366.0,1826.0,,7.6,1834.0,,,,,,,,,
1995-11-04T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,88.0,78.0,,,563.0,408.0,,10.1,555.0,,,,,,,,,
1995-11-05T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,87.0,74.0,,,571.0,1515.0,,8.3,1655.0,,,,,,,,,
1995-11-06T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,90.0,71.0,,,595.0,1645.0,,7.2,1454.0,,,,,,,,,
1995-11-07T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,88.0,72.0,,,647.0,1432.0,,8.5,1350.0,,,,,,,,,
1995-11-08T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,89.0,73.0,,1.0,598.0,1235.0,,7.8,1454.0,,,,,,,,,
1995-11-09T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,88.0,74.0,,1.0,594.0,446.0,,9.4,450.0,,,,,,,,,
1995-11-10T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,89.0,76.0,,,612.0,1240.0,,11.4,1650.0,,,,,,,,,
1995-11-11T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,89.0,77.0,,,598.0,1325.0,,13.0,1350.0,,,,,,,,,
1995-11-12T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,88.0,71.0,1.0,,580.0,1528.0,,7.2,1652.0,,,,,,,,,
1995-11-13T00:00:00,0.01,GHCND:USW00022521,0.0,0.0,82.0,69.0,1.0,,534.0,1821.0,,7.8,1954.0,1.0,,,,,,,,
1995-11-14T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,84.0,71.0,1.0,,642.0,1502.0,,10.3,1550.0,,,,,,,,,
1995-11-15T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,90.0,71.0,,,601.0,1338.0,,7.2,1751.0,,,,,,,,,
1995-11-16T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,88.0,69.0,,,635.0,1707.0,,6.7,1654.0,,,,,,,,,
1995-11-17T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,90.0,74.0,,,606.0,1158.0,,10.1,1053.0,,,,,,,,,
1995-11-18T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,90.0,73.0,,,626.0,1405.0,,10.3,1453.0,,,,,,,,,
1995-11-19T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,90.0,73.0,,,623.0,953.0,,9.2,1258.0,,,,,,,,,
1995-11-20T00:00:00,0.07,GHCND:USW00022521,0.0,0.0,85.0,70.0,1.0,,481.0,1227.0,,5.1,1250.0,,,,,,,,,
1995-11-21T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,86.0,73.0,,,633.0,1352.0,,6.5,1354.0,,,,,,,,,
1995-11-22T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,87.0,69.0,,,518.0,1451.0,,6.9,1253.0,,,,,,,,,
1995-11-23T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,86.0,70.0,,,474.0,1643.0,,6.9,1553.0,,,,,,,,,
1995-11-24T00:00:00,0.01,GHCND:USW00022521,0.0,0.0,86.0,70.0,1.0,,476.0,901.0,,6.0,901.0,,,,,,,,,
1995-11-25T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,86.0,77.0,1.0,,369.0,1919.0,,9.8,1039.0,,,,,,,,,
1995-11-26T00:00:00,0.1,GHCND:USW00022521,0.0,0.0,87.0,76.0,1.0,,534.0,1715.0,,9.6,1715.0,,,,,,,,,
1995-11-27T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,85.0,76.0,1.0,,416.0,1446.0,,6.0,1054.0,,,,,,,,,
1995-11-28T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,86.0,75.0,1.0,,480.0,1326.0,,9.6,1350.0,,,,,,,,,
1995-11-29T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,87.0,74.0,1.0,,608.0,1347.0,,11.9,1050.0,,,,,,,,,
1995-11-30T00:00:00,0.16,GHCND:USW00022521,0.0,0.0,85.0,75.0,1.0,1.0,522.0,1158.0,,10.5,1225.0,,,,,,,,,
1995-12-01T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,86.0,74.0,1.0,,571.0,1148.0,,5.6,1155.0,,,,,,,,,
1995-12-02T00:00:00,0.01,GHCND:USW00022521,0.0,0.0,87.0,72.0,1.0,,437.0,1515.0,,4.5,1650.0,,,,,,,,,
1995-12-03T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,87.0,71.0,,,536.0,1237.0,,5.4,1254.0,,,,,,,,,
1995-12-04T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,87.0,71.0,,,587.0,1328.0,,4.9,1352.0,,,,,,,,,
1995-12-05T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,87.0,69.0,,,604.0,2242.0,,5.4,2153.0,,,,,,,,,
1995-12-06T00:00:00,0.08,GHCND:USW00022521,0.0,0.0,87.0,77.0,1.0,,590.0,1202.0,,7.2,1455.0,,,,,,,,,
1995-12-07T00:00:00,0.11,GHCND:USW00022521,0.0,0.0,88.0,75.0,1.0,,552.0,555.0,,5.8,551.0,,,,,,,,,
1995-12-08T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,88.0,78.0,1.0,,586.0,1631.0,,7.6,1550.0,,,,,,,,,
1995-12-09T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,89.0,78.0,1.0,,555.0,1509.0,,8.1,1053.0,,,,,,,,,
1995-12-10T00:00:00,0.01,GHCND:USW00022521,0.0,0.0,88.0,74.0,1.0,,543.0,1220.0,,6.3,1450.0,,,,,,,,,
1995-12-11T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,88.0,71.0,,,616.0,1256.0,,4.7,1153.0,,,,,,,,,
1995-12-12T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,89.0,69.0,,,626.0,1349.0,,9.4,1555.0,,,,,,,,,
1995-12-13T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,87.0,75.0,1.0,,587.0,2327.0,,10.3,2350.0,,,,,,,,,
1995-12-14T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,89.0,76.0,,,608.0,1049.0,,12.8,1550.0,,,,,,,,,
1995-12-15T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,89.0,73.0,,,617.0,1647.0,,10.5,1651.0,,,,,,,,,
1995-12-16T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,88.0,71.0,1.0,,623.0,1721.0,,13.2,1753.0,,,,,,,,,
1995-12-17T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,87.0,75.0,,,614.0,1553.0,,14.8,1554.0,,,,,,,,,
1995-12-18T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,88.0,74.0,,,599.0,845.0,,11.4,955.0,,,,,,,,,
1995-12-19T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,88.0,69.0,,,623.0,1637.0,,6.0,1650.0,,,,,,,,,
1995-12-20T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,87.0,67.0,,,575.0,1444.0,,5.4,1250.0,,,,,,,,,
1995-12-21T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,87.0,66.0,,,619.0,1350.0,,4.3,1354.0,,,,,,,,,
1995-12-22T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,87.0,65.0,,,583.0,1951.0,,5.4,1956.0,,,,,,,,,
1995-12-23T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,86.0,68.0,,,608.0,1410.0,,5.6,1453.0,,,,,,,,,
1995-12-24T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,87.0,68.0,,,586.0,1333.0,,4.7,1353.0,,,,,,,,,
1995-12-25T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,86.0,70.0,,,551.0,1755.0,,6.3,1751.0,,,,,,,,,
1995-12-26T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,86.0,70.0,,,604.0,1411.0,,7.8,1355.0,,,,,,,,,
1995-12-27T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,85.0,68.0,,,583.0,1258.0,,6.9,1254.0,,,,,,,,,
1995-12-28T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,85.0,69.0,,,621.0,1304.0,,7.6,1251.0,,,,,,,,,
1995-12-29T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,85.0,68.0,,,597.0,2355.0,,8.9,2353.0,,,,,,,,,
1995-12-30T00:00:00,0.75,GHCND:USW00022521,0.0,0.0,84.0,74.0,1.0,,423.0,338.0,,14.1,843.0,,,,,,,,,
1996-10-01T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,88.0,72.0,,,643.0,1049.0,1.0,4.3,1153.0,,120.0,10.1,,,,,,
1996-10-02T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,88.0,72.0,,,653.0,1420.0,1.0,4.7,1253.0,,110.0,12.1,,,,,,
1996-10-03T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,89.0,73.0,,,649.0,1210.0,,4.5,1551.0,,180.0,8.9,,,,,,
1996-10-04T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,90.0,70.0,,,671.0,1431.0,,3.6,1255.0,,110.0,8.9,,,,,,
1996-10-05T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,89.0,72.0,,,651.0,1423.0,,4.7,1550.0,,160.0,12.1,,,,,,
1996-10-06T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,89.0,72.0,,,662.0,1310.0,,6.9,1350.0,,110.0,14.1,,,,,,
1996-10-07T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,91.0,72.0,,,661.0,1633.0,,7.6,1354.0,,50.0,15.0,,,,,,
1996-10-08T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,91.0,75.0,,,679.0,1656.0,,9.8,1655.0,,70.0,16.1,,,,,,
1996-10-09T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,91.0,76.0,,,684.0,1247.0,,11.2,1351.0,,80.0,17.0,,,,,,
1996-10-10T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,90.0,77.0,,,685.0,1558.0,,11.6,1252.0,,50.0,16.1,,,,,,
1996-10-11T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,90.0,77.0,,,682.0,1518.0,,11.9,1250.0,,70.0,17.0,,,,,,
1996-10-12T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,90.0,76.0,,,676.0,1235.0,,11.4,1650.0,,60.0,17.9,,,,,,
1996-10-13T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,90.0,78.0,,,655.0,1544.0,,14.5,1953.0,,80.0,19.9,,,,,,
1996-10-14T00:00:00,0.02,GHCND:USW00022521,0.0,0.0,89.0,75.0,1.0,,625.0,1653.0,,15.2,1655.0,,40.0,23.0,,,,,,
1996-10-15T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,89.0,75.0,,,665.0,1251.0,,14.3,1455.0,,60.0,21.0,,,,,,
1996-10-16T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,90.0,73.0,1.0,1.0,660.0,1318.0,,8.5,1552.0,,60.0,17.0,,,,,,
1996-10-17T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,89.0,73.0,,,644.0,1732.0,,9.2,1650.0,,70.0,19.9,,,,,,
1996-10-18T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,89.0,77.0,,,648.0,1148.0,,12.1,1250.0,,110.0,17.9,,,,,,
1996-10-19T00:00:00,0.04,GHCND:USW00022521,0.0,0.0,91.0,76.0,1.0,1.0,642.0,1422.0,,8.7,1251.0,,70.0,15.0,,,,,,
1996-10-20T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,87.0,76.0,1.0,,565.0,1232.0,,7.8,1653.0,,50.0,14.1,,,,,,
1996-10-21T00:00:00,0.01,GHCND:USW00022521,0.0,0.0,90.0,75.0,1.0,,640.0,1458.0,,11.4,1655.0,,50.0,19.9,,,,,,
1996-10-22T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,89.0,75.0,,,660.0,1659.0,,11.6,1754.0,,50.0,17.0,,,,,,
1996-10-23T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,87.0,75.0,1.0,,651.0,1407.0,,12.8,1650.0,,50.0,21.0,,,,,,
1996-10-24T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,88.0,74.0,1.0,,658.0,1202.0,,10.5,1250.0,,60.0,17.0,,,,,,
1996-10-25T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,87.0,73.0,,,657.0,1400.0,,7.8,1450.0,,110.0,17.9,,,,,,
1996-10-26T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,88.0,71.0,,,608.0,2338.0,,2.7,2250.0,,90.0,6.9,,,,,,
1996-10-27T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,88.0,77.0,,,581.0,1508.0,1.0,4.7,1450.0,,110.0,13.0,,,,,,
1996-10-28T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,91.0,74.0,,,633.0,1033.0,,6.3,1554.0,,80.0,13.0,,,,,,
1996-10-29T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,88.0,77.0,,,647.0,1247.0,,7.2,1750.0,,60.0,12.1,,,,,,
1996-10-30T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,87.0,75.0,,,657.0,1500.0,,6.3,1152.0,,60.0,12.1,,,,,,
1996-10-31T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,87.0,73.0,,,623.0,1535.0,,4.3,1450.0,,110.0,10.1,,,,,,
1996-11-01T00:00:00,0.04,GHCND:USW00022521,0.0,0.0,89.0,71.0,1.0,,535.0,1142.0,,1.3,1925.0,,280.0,4.9,,,,,,
1996-11-02T00:00:00,0.1,GHCND:USW00022521,0.0,0.0,88.0,74.0,1.0,,608.0,1719.0,,2.9,1750.0,,60.0,12.1,,,,,,
1996-11-03T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,88.0,73.0,,,617.0,1014.0,,5.6,1550.0,,110.0,14.1,,,,,,
1996-11-04T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,84.0,73.0,1.0,,583.0,1238.0,,4.5,1750.0,,110.0,8.1,,,,,,
1996-11-05T00:00:00,4.51,GHCND:USW00022521,0.0,0.0,80.0,73.0,1.0,1.0,51.0,944.0,,6.9,950.0,1.0,110.0,16.1,1.0,,,,,
1996-11-06T00:00:00,0.04,GHCND:USW00022521,0.0,0.0,87.0,73.0,1.0,,386.0,2040.0,,4.7,1910.0,,190.0,8.9,,,,,,
1996-11-07T00:00:00,0.67,GHCND:USW00022521,0.0,0.0,86.0,74.0,1.0,1.0,477.0,2255.0,,5.1,2250.0,,300.0,8.9,,,,,,
1996-11-08T00:00:00,1.33,GHCND:USW00022521,0.0,0.0,80.0,72.0,1.0,1.0,408.0,1743.0,,8.9,1850.0,,200.0,14.1,,,,,,
1996-11-09T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,81.0,71.0,,,601.0,1314.0,,11.4,1356.0,,300.0,17.9,,,,,,
1996-11-10T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,81.0,72.0,,,595.0,1130.0,,10.3,1450.0,,80.0,17.9,,,,,,
1996-11-11T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,82.0,68.0,,,539.0,1612.0,,7.2,1550.0,,110.0,16.1,,,,,,
1996-11-12T00:00:00,3.04,GHCND:USW00022521,0.0,0.0,79.0,74.0,1.0,,47.0,2223.0,,16.6,1250.0,1.0,130.0,23.0,1.0,,,,,
1996-11-13T00:00:00,1.08,GHCND:USW00022521,0.0,0.0,82.0,73.0,1.0,,339.0,25.0,,9.6,27.0,,250.0,23.0,,,,,,
1996-11-14T00:00:00,3.1,GHCND:USW00022521,0.0,0.0,79.0,71.0,1.0,,246.0,1901.0,,8.3,33.0,1.0,170.0,23.0,1.0,,,,,
1996-11-15T00:00:00,2.22,GHCND:USW00022521,0.0,0.0,80.0,72.0,1.0,1.0,242.0,1605.0,,8.5,150.0,1.0,170.0,23.0,1.0,,,,,
1996-11-16T00:00:00,2.6,GHCND:USW00022521,0.0,0.0,85.0,72.0,1.0,1.0,432.0,1722.0,,6.3,1728.0,1.0,300.0,16.1,1.0,,,,,
1996-11-17T00:00:00,0.01,GHCND:USW00022521,0.0,0.0,80.0,67.0,1.0,,558.0,1641.0,,6.7,1650.0,,100.0,15.0,,,,,,
1996-11-18T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,79.0,65.0,1.0,,553.0,1614.0,,8.3,1155.0,,60.0,17.0,,,,,,
1996-11-19T00:00:00,0.02,GHCND:USW00022521,0.0,0.0,79.0,68.0,1.0,,606.0,2354.0,,8.7,1950.0,,80.0,15.0,,,,,,
1996-11-20T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,79.0,72.0,,,559.0,1058.0,,13.6,956.0,,70.0,21.0,,,,,,
1996-11-21T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,80.0,68.0,,,560.0,1411.0,,7.4,1550.0,,80.0,15.0,,,,,,
1996-11-22T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,81.0,69.0,,,481.0,1109.0,,6.7,1153.0,,80.0,17.0,,,,,,
1996-11-23T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,82.0,73.0,,,595.0,1415.0,,9.8,1452.0,,80.0,19.9,,,,,,
1996-11-24T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,83.0,73.0,,,626.0,1302.0,,8.5,1150.0,,90.0,16.1,,,,,,
1996-11-25T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,85.0,70.0,,,616.0,1733.0,,8.1,1955.0,,70.0,17.0,,,,,,
1996-11-26T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,83.0,75.0,1.0,,597.0,1905.0,,13.6,1955.0,,70.0,21.0,,,,,,
1996-11-27T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,80.0,74.0,1.0,,558.0,154.0,,13.9,350.0,,80.0,17.9,,,,,,
1996-11-28T00:00:00,0.03,GHCND:USW00022521,0.0,0.0,83.0,72.0,1.0,,592.0,1533.0,,11.4,2250.0,,80.0,16.1,,,,,,
1996-11-29T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,83.0,72.0,,,592.0,2047.0,,11.0,1650.0,,70.0,16.1,,,,,,
1996-11-30T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,82.0,72.0,,,575.0,923.0,,10.3,1351.0,,70.0,16.1,,,,,,
1996-12-01T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,82.0,72.0,,,512.0,1856.0,,8.5,2158.0,,80.0,17.0,,,,,,
1996-12-02T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,82.0,73.0,,,590.0,1710.0,,11.0,1250.0,,100.0,16.1,,,,,,
1996-12-03T00:00:00,0.02,GHCND:USW00022521,0.0,0.0,82.0,72.0,1.0,,594.0,1449.0,,15.2,622.0,,100.0,25.1,,,,,,
1996-12-04T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,82.0,72.0,1.0,,573.0,1335.0,,15.2,1822.0,,110.0,21.0,,,,,,
1996-12-05T00:00:00,0.03,GHCND:USW00022521,0.0,0.0,82.0,70.0,1.0,,566.0,1204.0,,14.3,1154.0,,80.0,23.0,,,,,,
1996-12-06T00:00:00,0.1,GHCND:USW00022521,0.0,0.0,78.0,71.0,1.0,,525.0,1239.0,,11.0,1221.0,,50.0,23.0,,,,,,
1996-12-07T00:00:00,0.25,GHCND:USW00022521,0.0,0.0,75.0,66.0,1.0,,579.0,1252.0,,15.9,1250.0,,300.0,25.1,,,,,,
1996-12-08T00:00:00,0.03,GHCND:USW00022521,0.0,0.0,75.0,67.0,1.0,,501.0,1135.0,,13.0,1140.0,,50.0,21.0,,,,,,
1996-12-09T00:00:00,0.0,GHCND:USW00022521,0.0,0.0,79.0,69.0,1.0,,614.0,1318.0,,11.9,1153.0,,80.0,21.0,,,,,,
1996-12-10T00:00:00,0.04,GHCND:USW00022521,0.0,0.0,78.0,66.0,1.0,,552.0,1324.0,,6.7,1650.0,,60.0,14.1,,,,,,
1996-12-11T00:00:00,0.01,GHCND:USW00022521,0.0,0.0,77.0,69.0,1.0,,493.0,2025.0,,8.3,1404.0,,70.0,16.1,,,,,,
