date,PRCP,station,SNOW,SNWD,TMAX,TMIN,WT16,WT01,WT03,WT08,WT18,WT02,PGTM,TSUN,WT07,WT05,AWND,FMTM,WDF2,WDF5,WSF2,WSF5,WT13,TAVG
1979-11-26T00:00:00,0.16,GHCND:USW00094847,0.0,0.0,57.0,41.0,1.0,1.0,,,,,1136.0,0.0,,,,,,,,,,
1979-11-27T00:00:00,0.27,GHCND:USW00094847,0.3,0.0,46.0,33.0,1.0,1.0,,,1.0,,200.0,156.0,,,,,,,,,,
1979-11-28T00:00:00,0.17,GHCND:USW00094847,2.0,1.0,34.0,24.0,,1.0,,,1.0,,1406.0,6.0,,,,,,,,,,
1979-11-29T00:00:00,0.01,GHCND:USW00094847,0.1,0.0,30.0,21.0,,,,1.0,1.0,,1248.0,72.0,,,,,,,,,,
1979-11-30T00:00:00,0.01,GHCND:USW00094847,0.1,0.0,30.0,22.0,,,,,1.0,,618.0,66.0,,,,,,,,,,
1979-12-01T00:00:00,0.1,GHCND:USW00094847,1.3,0.0,30.0,21.0,,1.0,,1.0,1.0,,2336.0,6.0,,,,,,,,,,
1979-12-02T00:00:00,0.0,GHCND:USW00094847,0.0,1.0,27.0,14.0,,,,,1.0,,200.0,558.0,,,,,,,,,,
1979-12-03T00:00:00,0.0,GHCND:USW00094847,0.0,1.0,32.0,10.0,,,,,,,2018.0,456.0,,,,,,,,,,
1979-12-04T00:00:00,0.0,GHCND:USW00094847,0.0,1.0,38.0,20.0,,,,1.0,,,1348.0,384.0,,,,,,,,,,
1979-12-05T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,51.0,33.0,,,,,,,1236.0,348.0,,,,,,,,,,
1979-12-06T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,42.0,29.0,1.0,,,,1.0,,1336.0,0.0,,,,,,,,,,
1979-12-07T00:00:00,0.03,GHCND:USW00094847,0.0,0.0,47.0,26.0,1.0,,,,1.0,,1518.0,66.0,,,,,,,,,,
1979-12-08T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,35.0,19.0,,,,,1.0,,1042.0,426.0,,,,,,,,,,
1979-12-09T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,40.0,22.0,,,,,1.0,,1336.0,282.0,,,,,,,,,,
1979-12-10T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,47.0,24.0,,,,,,,2348.0,480.0,,,,,,,,,,
1979-12-11T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,59.0,42.0,1.0,,,,,,1124.0,276.0,,,,,,,,,,
1979-12-12T00:00:00,0.14,GHCND:USW00094847,0.0,0.0,56.0,26.0,1.0,1.0,,,1.0,,148.0,0.0,,,,,,,,,,
1979-12-13T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,31.0,24.0,,,,,,,2106.0,138.0,,,,,,,,,,
1979-12-14T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,33.0,19.0,,,,,,,236.0,546.0,,,,,,,,,,
1979-12-15T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,41.0,17.0,,,,,,,1318.0,546.0,,,,,,,,,,
1979-12-16T00:00:00,0.1,GHCND:USW00094847,1.0,0.0,36.0,10.0,1.0,1.0,,,1.0,,1212.0,24.0,,,,,,,,,,
1979-12-17T00:00:00,0.0,GHCND:USW00094847,0.0,1.0,21.0,5.0,,,,,1.0,,1512.0,426.0,,,,,,,,,,
1979-12-18T00:00:00,0.0,GHCND:USW00094847,0.0,1.0,28.0,10.0,,,,,,,2324.0,198.0,,,,,,,,,,
1979-12-19T00:00:00,0.0,GHCND:USW00094847,0.0,1.0,38.0,17.0,,,,,,,36.0,522.0,,,,,,,,,,
1979-12-20T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,34.0,25.0,,1.0,,1.0,,,1048.0,144.0,,,,,,,,,,
1979-12-21T00:00:00,0.08,GHCND:USW00094847,0.0,0.0,40.0,22.0,1.0,1.0,,1.0,,,2048.0,270.0,,,,,,,,,,
1979-12-22T00:00:00,0.27,GHCND:USW00094847,0.0,0.0,44.0,39.0,1.0,1.0,,,,1.0,6.0,0.0,,,,,,,,,,
1979-12-23T00:00:00,0.06,GHCND:USW00094847,0.0,0.0,51.0,42.0,1.0,1.0,,,,1.0,1118.0,0.0,,,,,,,,,,
1979-12-24T00:00:00,1.23,GHCND:USW00094847,0.0,0.0,52.0,45.0,1.0,1.0,,,,1.0,1954.0,0.0,,,,,,,,,,
1979-12-25T00:00:00,0.35,GHCND:USW00094847,0.0,0.0,46.0,30.0,1.0,1.0,,,1.0,,1018.0,0.0,,,,,,,,,,
1979-12-26T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,34.0,26.0,,1.0,,,1.0,,30.0,0.0,,,,,,,,,,
1979-12-27T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,40.0,30.0,1.0,1.0,,,1.0,,912.0,420.0,,,,,,,,,,
1979-12-28T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,41.0,29.0,,,,,,,124.0,384.0,,,,,,,,,,
1979-12-29T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,43.0,23.0,,1.0,,1.0,,1.0,1124.0,354.0,,,,,,,,,,
1979-12-30T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,42.0,19.0,,1.0,,,,1.0,1806.0,546.0,,,,,,,,,,
1980-10-01T00:00:00,0.16,GHCND:USW00094847,0.0,0.0,79.0,57.0,1.0,,,,,,1954.0,666.0,,,,,,,,,,
1980-10-02T00:00:00,0.14,GHCND:USW00094847,0.0,0.0,65.0,47.0,1.0,,,,,,1112.0,612.0,,,,,,,,,,
1980-10-03T00:00:00,0.01,GHCND:USW00094847,0.0,0.0,55.0,39.0,1.0,1.0,,,,,1912.0,126.0,,,,,,,,,,
1980-10-04T00:00:00,0.04,GHCND:USW00094847,0.0,0.0,45.0,37.0,1.0,,,,,,348.0,78.0,,,,,,,,,,
1980-10-05T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,49.0,35.0,,,,,,,1300.0,66.0,,,,,,,,,,
1980-10-06T00:00:00,0.01,GHCND:USW00094847,0.0,0.0,55.0,34.0,1.0,,,,,,1100.0,324.0,,,,,,,,,,
1980-10-07T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,65.0,37.0,,1.0,,,,,1412.0,690.0,,,,,,,,,,
1980-10-08T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,78.0,46.0,,,,,,,1324.0,684.0,,,,,,,,,,
1980-10-09T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,58.0,42.0,,,,,,,1018.0,684.0,,,,,,,,,,
1980-10-10T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,67.0,35.0,1.0,1.0,,1.0,,,2048.0,606.0,,,,,,,,,,
1980-10-11T00:00:00,0.02,GHCND:USW00094847,0.0,0.0,53.0,43.0,1.0,,,,,,1454.0,66.0,,,,,,,,,,
1980-10-12T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,48.0,34.0,,,,,,,1212.0,36.0,,,,,,,,,,
1980-10-13T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,49.0,30.0,,,,,1.0,,1518.0,318.0,,,,,,,,,,
1980-10-14T00:00:00,0.12,GHCND:USW00094847,0.0,0.0,50.0,31.0,1.0,,,1.0,,,1354.0,6.0,,,,,,,,,,
1980-10-15T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,60.0,45.0,,1.0,,1.0,,,1742.0,216.0,,,,,,,,,,
1980-10-16T00:00:00,0.02,GHCND:USW00094847,0.0,0.0,66.0,49.0,1.0,1.0,,1.0,,,2142.0,102.0,,,,,,,,,,
1980-10-17T00:00:00,0.13,GHCND:USW00094847,0.0,0.0,64.0,58.0,1.0,1.0,,,,,1424.0,18.0,,,,,,,,,,
1980-10-18T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,60.0,42.0,,,,,,,1454.0,642.0,,,,,,,,,,
1980-10-19T00:00:00,0.04,GHCND:USW00094847,0.0,0.0,47.0,39.0,1.0,,,,,,1306.0,60.0,,,,,,,,,,
1980-10-20T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,48.0,38.0,1.0,,,,,,1318.0,18.0,,,,,,,,,,
1980-10-21T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,58.0,36.0,1.0,,,,,,1000.0,468.0,,,,,,,,,,
1980-10-22T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,52.0,28.0,,,,,,,1242.0,642.0,,,,,,,,,,
1980-10-23T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,53.0,34.0,,,,,,,1430.0,606.0,,,,,,,,,,
1980-10-24T00:00:00,0.29,GHCND:USW00094847,0.0,0.0,60.0,35.0,1.0,1.0,,,,,2124.0,456.0,,,,,,,,,,
1980-10-25T00:00:00,0.02,GHCND:USW00094847,0.0,0.0,51.0,37.0,1.0,,,,,,1642.0,36.0,,,,,,,,,,
1980-10-26T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,40.0,37.0,,,,,,,718.0,0.0,,,,,,,,,,
1980-10-27T00:00:00,0.22,GHCND:USW00094847,2.3,0.0,41.0,33.0,1.0,,,,1.0,,18.0,150.0,,,,,,,,,,
1980-10-28T00:00:00,0.04,GHCND:USW00094847,0.6,1.0,41.0,27.0,,1.0,,1.0,1.0,,1400.0,408.0,,,,,,,,,,
1980-10-29T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,46.0,22.0,,,,,,,1136.0,588.0,,,,,,,,,,
1980-10-30T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,50.0,20.0,,,,,,,1354.0,624.0,,,,,,,,,,
1980-10-31T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,58.0,33.0,,,,1.0,,,1442.0,624.0,,,,,,,,,,
1980-11-01T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,45.0,28.0,,,,,,,1118.0,204.0,,,,,,,,,,
1980-11-02T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,47.0,26.0,,,,,,,1400.0,546.0,,,,,,,,,,
1980-11-03T00:00:00,0.02,GHCND:USW00094847,0.0,0.0,69.0,37.0,1.0,,,,,,2136.0,480.0,,,,,,,,,,
1980-11-04T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,55.0,39.0,1.0,,,1.0,,,218.0,24.0,,,,,,,,,,
1980-11-05T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,48.0,28.0,,,,,,,1236.0,546.0,,,,,,,,,,
1980-11-06T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,56.0,25.0,,,,,,,2136.0,324.0,,,,,,,,,,
1980-11-07T00:00:00,0.07,GHCND:USW00094847,0.0,0.0,62.0,42.0,1.0,,,1.0,,,1106.0,54.0,,,,,,,,,,
1980-11-08T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,44.0,38.0,,,,,,,2254.0,0.0,,,,,,,,,,
1980-11-09T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,62.0,43.0,1.0,,,1.0,,,1500.0,588.0,,,,,,,,,,
1980-11-10T00:00:00,0.01,GHCND:USW00094847,0.0,0.0,47.0,31.0,1.0,,,,,,1106.0,426.0,,,,,,,,,,
1980-11-11T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,38.0,21.0,,,,,,,854.0,348.0,,,,,,,,,,
1980-11-12T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,39.0,19.0,,,,,,,1148.0,192.0,,,,,,,,,,
1980-11-13T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,60.0,32.0,1.0,,,,,,2036.0,132.0,,,,,,,,,,
1980-11-14T00:00:00,0.23,GHCND:USW00094847,0.0,0.0,53.0,37.0,1.0,1.0,,,,,1218.0,12.0,,,,,,,,,,
1980-11-15T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,41.0,32.0,,,,,,,1142.0,186.0,,,,,,,,,,
1980-11-16T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,41.0,24.0,,,,,,,1224.0,564.0,,,,,,,,,,
1980-11-17T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,37.0,23.0,,,,1.0,,,1624.0,0.0,,,,,,,,,,
1980-11-18T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,40.0,21.0,,,,,1.0,,1000.0,204.0,,,,,,,,,,
1980-11-19T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,44.0,19.0,,,,1.0,,,1154.0,570.0,,,,,,,,,,
1980-11-20T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,46.0,22.0,,,,1.0,,,1318.0,498.0,,,,,,,,,,
1980-11-21T00:00:00,0.01,GHCND:USW00094847,0.0,0.0,41.0,25.0,1.0,,,,,,1148.0,258.0,,,,,,,,,,
1980-11-22T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,50.0,21.0,,1.0,,,,,1442.0,540.0,,,,,,,,,,
1980-11-23T00:00:00,0.03,GHCND:USW00094847,0.0,0.0,45.0,31.0,1.0,1.0,,,,,1736.0,0.0,,,,,,,,,,
1980-11-24T00:00:00,0.05,GHCND:USW00094847,0.0,0.0,42.0,29.0,1.0,1.0,,1.0,,,1536.0,0.0,,,,,,,,,,
1980-11-25T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,38.0,21.0,,,,,1.0,,1048.0,450.0,,,,,,,,,,
1980-11-26T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,40.0,15.0,,,,,,,2354.0,528.0,,,,,,,,,,
1980-11-27T00:00:00,0.4,GHCND:USW00094847,2.9,0.0,38.0,30.0,1.0,1.0,,1.0,1.0,,842.0,0.0,,,,,,,,,,
1980-11-28T00:00:00,0.03,GHCND:USW00094847,0.2,0.0,37.0,31.0,1.0,,,1.0,1.0,,2130.0,0.0,,,,,,,,,,
1980-11-29T00:00:00,0.03,GHCND:USW00094847,0.3,0.0,39.0,30.0,,1.0,,1.0,1.0,,118.0,174.0,,,,,,,,,,
1980-11-30T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,46.0,32.0,,,,,1.0,,1448.0,384.0,,,,,,,,,,
1980-12-01T00:00:00,0.27,GHCND:USW00094847,0.0,0.0,49.0,32.0,1.0,1.0,,1.0,,,2248.0,258.0,,,,,,,,,,
1980-12-02T00:00:00,0.23,GHCND:USW00094847,0.3,0.0,52.0,20.0,1.0,1.0,,1.0,1.0,,1612.0,0.0,,,,,,,,,,
1980-12-03T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,24.0,11.0,,,,,,,30.0,348.0,,,,,,,,,,
1980-12-04T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,35.0,21.0,,,,1.0,,,1530.0,180.0,,,,,,,,,,
1980-12-05T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,39.0,33.0,1.0,,,1.0,,,1000.0,0.0,,,,,,,,,,
1980-12-06T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,49.0,38.0,,1.0,,1.0,,,30.0,0.0,,,,,,,,,,
1980-12-07T00:00:00,0.45,GHCND:USW00094847,0.0,0.0,58.0,44.0,1.0,1.0,1.0,1.0,,,718.0,0.0,,,,,,,,,,
1980-12-08T00:00:00,0.48,GHCND:USW00094847,0.0,0.0,57.0,37.0,1.0,1.0,,1.0,,,1442.0,0.0,,,,,,,,,,
1980-12-09T00:00:00,0.04,GHCND:USW00094847,0.4,0.0,37.0,32.0,,1.0,,,1.0,,2336.0,0.0,,,,,,,,,,
1980-12-10T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,34.0,17.0,,,,,1.0,,1918.0,0.0,,,,,,,,,,
1980-12-11T00:00:00,0.01,GHCND:USW00094847,0.1,0.0,25.0,12.0,,,,,1.0,,18.0,102.0,,,,,,,,,,
1980-12-12T00:00:00,0.01,GHCND:USW00094847,0.1,0.0,44.0,24.0,,1.0,,1.0,1.0,,1236.0,168.0,,,,,,,,,,
1980-12-13T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,36.0,19.0,,1.0,,1.0,1.0,,912.0,414.0,,,,,,,,,,
1980-12-14T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,32.0,17.0,,,,,1.0,,842.0,408.0,,,,,,,,,,
1980-12-15T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,35.0,18.0,,,,1.0,,,2030.0,216.0,,,,,,,,,,
1980-12-16T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,30.0,13.0,,,,,1.0,,1448.0,186.0,,,,,,,,,,
1980-12-17T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,33.0,5.0,,,,,,,1912.0,360.0,,,,,,,,,,
1980-12-18T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,37.0,27.0,,,,,1.0,,1412.0,60.0,,,,,,,,,,
1980-12-19T00:00:00,0.0,GHCND:USW00094847,0.1,0.0,28.0,4.0,,,,,1.0,,418.0,504.0,,,,,,,,,,
1980-12-20T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,21.0,2.0,,,,,,,1342.0,522.0,,,,,,,,,,
1980-12-21T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,22.0,4.0,,,,,,,1312.0,522.0,,,,,,,,,,
1980-12-22T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,25.0,11.0,,,,,,,1512.0,96.0,,,,,,,,,,
1980-12-23T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,34.0,22.0,,,,,,,1154.0,0.0,,,,,,,,,,
1980-12-24T00:00:00,0.3,GHCND:USW00094847,3.0,1.0,33.0,0.0,,,,,1.0,,1324.0,222.0,,,,,,,,,,
1980-12-25T00:00:00,0.0,GHCND:USW00094847,0.0,3.0,17.0,-8.0,,,,,1.0,,2206.0,546.0,,,,,,,,,,
1980-12-26T00:00:00,0.0,GHCND:USW00094847,0.0,3.0,21.0,10.0,,,,,1.0,,1024.0,210.0,,,,,,,,,,
1980-12-27T00:00:00,0.0,GHCND:USW00094847,0.0,2.0,27.0,6.0,,1.0,,1.0,1.0,1.0,254.0,456.0,,,,,,,,,,
1980-12-28T00:00:00,0.0,GHCND:USW00094847,0.0,1.0,31.0,8.0,,1.0,,1.0,,1.0,1442.0,474.0,,,,,,,,,,
1980-12-29T00:00:00,0.36,GHCND:USW00094847,3.6,2.0,35.0,27.0,1.0,1.0,,,1.0,,2148.0,0.0,,,,,,,,,,
1980-12-30T00:00:00,0.0,GHCND:USW00094847,0.0,4.0,29.0,21.0,,,,1.0,1.0,,18.0,156.0,,,,,,,,,,
1981-10-01T00:00:00,0.7,GHCND:USW00094847,0.0,0.0,64.0,46.0,1.0,1.0,1.0,,,,1218.0,96.0,,,,,,,,,,
1981-10-02T00:00:00,0.03,GHCND:USW00094847,0.0,0.0,49.0,39.0,1.0,,,,,,212.0,198.0,,,,,,,,,,
1981-10-03T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,56.0,33.0,,,,,,,1242.0,456.0,,,,,,,,,,
1981-10-04T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,58.0,37.0,1.0,,,,,,1636.0,78.0,,,,,,,,,,
1981-10-05T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,64.0,51.0,1.0,1.0,,1.0,,,1248.0,390.0,,,,,,,,,,
1981-10-06T00:00:00,0.05,GHCND:USW00094847,0.0,0.0,69.0,46.0,1.0,1.0,,1.0,,1.0,1242.0,30.0,,,,,,,,,,
1981-10-07T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,55.0,42.0,,,,,,,1042.0,330.0,,,,,,,,,,
1981-10-08T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,57.0,35.0,,,,,,,48.0,684.0,,,,,,,,,,
1981-10-09T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,58.0,37.0,,1.0,,1.0,,,1524.0,570.0,,,,,,,,,,
1981-10-10T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,57.0,46.0,,,,,,,1906.0,246.0,,,,,,,,,,
1981-10-11T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,61.0,41.0,,,,,,,1048.0,522.0,,,,,,,,,,
1981-10-12T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,62.0,40.0,,1.0,,1.0,,,1518.0,522.0,,,,,,,,,,
1981-10-13T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,62.0,40.0,,1.0,,1.0,,,1324.0,612.0,,,,,,,,,,
1981-10-14T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,60.0,42.0,1.0,1.0,,1.0,,,1106.0,342.0,,,,,,,,,,
1981-10-15T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,60.0,47.0,1.0,1.0,,1.0,,,2054.0,0.0,,,,,,,,,,
1981-10-16T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,58.0,35.0,,,,,,,1154.0,666.0,,,,,,,,,,
1981-10-17T00:00:00,0.1,GHCND:USW00094847,0.0,0.0,60.0,33.0,1.0,1.0,,,,,2100.0,498.0,,,,,,,,,,
1981-10-18T00:00:00,0.41,GHCND:USW00094847,0.0,0.0,60.0,38.0,1.0,1.0,1.0,,1.0,,942.0,108.0,,,,,,,,,,
1981-10-19T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,47.0,35.0,,,,,1.0,,42.0,294.0,,,,,,,,,,
1981-10-20T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,66.0,36.0,,,,,,,1436.0,588.0,,,,,,,,,,
1981-10-21T00:00:00,0.29,GHCND:USW00094847,0.0,0.0,55.0,39.0,1.0,1.0,,,1.0,,1718.0,0.0,,,,,,,,,,
1981-10-22T00:00:00,0.74,GHCND:USW00094847,0.0,0.0,41.0,36.0,1.0,1.0,,,,,518.0,0.0,,,,,,,,,,
1981-10-23T00:00:00,0.01,GHCND:USW00094847,0.1,0.0,42.0,28.0,,1.0,,,1.0,,1354.0,234.0,,,,,,,,,,
1981-10-24T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,42.0,22.0,,,,,,,1348.0,534.0,,,,,,,,,,
1981-10-25T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,53.0,24.0,,,,,,,1418.0,456.0,,,,,,,,,,
1981-10-26T00:00:00,0.11,GHCND:USW00094847,0.0,0.0,55.0,43.0,1.0,1.0,,1.0,,,1236.0,0.0,,,,,,,,,,
1981-10-27T00:00:00,1.48,GHCND:USW00094847,0.0,0.0,53.0,40.0,1.0,1.0,,,,1.0,1754.0,0.0,,,,,,,,,,
1981-10-28T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,59.0,35.0,,1.0,,1.0,,,1554.0,516.0,,,,,,,,,,
1981-10-29T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,53.0,40.0,,1.0,,1.0,,,1118.0,96.0,,,,,,,,,,
1981-10-30T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,62.0,39.0,,1.0,,1.0,,,1930.0,456.0,,,,,,,,,,
1981-10-31T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,62.0,42.0,,1.0,,1.0,,,1524.0,408.0,,,,,,,,,,
1981-11-01T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,67.0,45.0,,1.0,,1.0,,,1606.0,252.0,,,,,,,,,,
1981-11-02T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,68.0,47.0,,1.0,,1.0,,,1736.0,282.0,,,,,,,,,,
1981-11-03T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,60.0,39.0,,1.0,,,,,1206.0,618.0,,,,,,,,,,
1981-11-04T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,64.0,36.0,,1.0,,1.0,,,1506.0,444.0,,,,,,,,,,
1981-11-05T00:00:00,0.1,GHCND:USW00094847,0.0,0.0,64.0,48.0,1.0,1.0,1.0,1.0,,,1312.0,240.0,,,,,,,,,,
1981-11-06T00:00:00,0.07,GHCND:USW00094847,0.0,0.0,50.0,38.0,1.0,,,,1.0,,1330.0,36.0,,,,,,,,,,
1981-11-07T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,51.0,27.0,,,,,,,148.0,606.0,,,,,,,,,,
1981-11-08T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,61.0,31.0,,,,,,,2330.0,438.0,,,,,,,,,,
1981-11-09T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,46.0,31.0,,,,,,,230.0,396.0,,,,,,,,,,
1981-11-10T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,45.0,24.0,,,,,,,1418.0,444.0,,,,,,,,,,
1981-11-11T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,48.0,28.0,,,,,,,1300.0,600.0,,,,,,,,,,
1981-11-12T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,46.0,27.0,,,,1.0,,,1118.0,564.0,,,,,,,,,,
1981-11-13T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,52.0,26.0,,1.0,,1.0,,,1442.0,594.0,,,,,,,,,,
1981-11-14T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,57.0,29.0,,1.0,,1.0,,,1354.0,420.0,,,,,,,,,,
1981-11-15T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,60.0,30.0,,1.0,,1.0,,1.0,1736.0,504.0,,,,,,,,,,
1981-11-16T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,59.0,26.0,,1.0,,1.0,,1.0,1536.0,570.0,,,,,,,,,,
1981-11-17T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,55.0,30.0,1.0,1.0,,1.0,,,2036.0,456.0,,,,,,,,,,
1981-11-18T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,51.0,39.0,1.0,,,,,,36.0,372.0,,,,,,,,,,
1981-11-19T00:00:00,0.27,GHCND:USW00094847,0.0,0.0,46.0,38.0,1.0,1.0,,1.0,,,2236.0,0.0,,,,,,,,,,
1981-11-20T00:00:00,0.51,GHCND:USW00094847,0.7,0.0,46.0,31.0,1.0,1.0,,,1.0,,1342.0,0.0,,,,,,,,,,
1981-11-21T00:00:00,0.0,GHCND:USW00094847,0.0,1.0,33.0,31.0,,1.0,,,1.0,,1030.0,0.0,,,,,,,,,,
1981-11-22T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,32.0,29.0,,,,,1.0,,218.0,0.0,,,,,,,,,,
1981-11-23T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,35.0,28.0,,,,,,,2348.0,360.0,,,,,,,,,,
1981-11-24T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,39.0,30.0,,,,1.0,1.0,,1100.0,192.0,,,,,,,,,,
1981-11-25T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,40.0,24.0,,,,,,,2354.0,372.0,,,,,,,,,,
1981-11-26T00:00:00,0.31,GHCND:USW00094847,0.0,0.0,60.0,36.0,1.0,1.0,,1.0,,,2342.0,0.0,,,,,,,,,,
1981-11-27T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,53.0,36.0,,,,,,,12.0,0.0,,,,,,,,,,
1981-11-28T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,39.0,34.0,,,,,,,230.0,0.0,,,,,,,,,,
1981-11-29T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,37.0,25.0,,,,,,,48.0,246.0,,,,,,,,,,
1981-11-30T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,39.0,21.0,,1.0,,,,,2300.0,294.0,,,,,,,,,,
1981-12-01T00:00:00,0.36,GHCND:USW00094847,0.0,0.0,53.0,36.0,1.0,1.0,1.0,,,,1724.0,36.0,,,,,,,,,,
1981-12-02T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,42.0,33.0,1.0,,,,1.0,,524.0,0.0,,,,,,,,,,
